,Ticker,Hurst Exponent,t_statistic,p_value
204,HPQ,0.5739124898794052,2.9034792473584305,0.003690414280752563
205,HRL,0.5376436041129589,1.47874092073046,0.1392095710903225
206,HSIC,0.5206854638984394,0.8125800558078031,0.4164588701929284
207,HST,0.5122094095615225,0.4796180908290277,0.6314989801847035
208,HSY,0.5538366301195379,2.114846063971453,0.03444306939153674
209,HUBB,0.5410859405188061,1.6139650531214966,0.10653500670230232
210,HUM,0.5467125567182046,1.8349935071007804,0.06650665150695745
211,IBM,0.5569676902344279,2.237842435500104,0.02523133201821448
212,ICE,0.5242695215872056,0.9533713772427446,0.34040193838333965
213,IDXX,0.5624541218745367,2.4533640670281076,0.0141527018538945
214,IEX,0.5500412144359105,1.9657520381783724,0.0493272604891255
215,IFF,0.5462560487481792,1.8170606594943062,0.06920782569904849
216,INCY,0.5331778388266599,1.3033137790728289,0.1924676587933023
217,INTC,0.5517232700041361,2.031827656023411,0.04217110637318
218,INTU,0.5531292143379541,2.0870568899843036,0.03688299233068437
219,IP,0.5445666156986254,1.7506952345548363,0.0799984207399207
220,IPG,0.5330787882914579,1.2994228105251864,0.19379886769245003
221,IRM,0.5554831408710803,2.179525386849846,0.02929266084628268
222,ISRG,0.5626057538116487,2.4593205729361043,0.013920025924764712
223,IT,0.5659386318906398,2.590244891033292,0.00959076776748069
224,ITW,0.5558333153748103,2.1932811729990194,0.028287127244843058
225,IVZ,0.5506536726744139,1.9898110272378637,0.04661175623956759
226,J,0.5486762019493688,1.912130716078072,0.055859429959523865
227,JBHT,0.5173881467200123,0.6830526644948899,0.4945735648320526
228,JBL,0.5615727183042423,2.418740189804205,0.015574359636801649
229,JCI,0.5515690878356772,2.0257709702431894,0.04278826007976022
230,JKHY,0.5471872421146937,1.8536404123799681,0.06379062190034968
231,JNJ,0.5483148106632616,1.897934304874762,0.05770473665184661
232,JNPR,0.5379979040102152,1.4926587633129977,0.13552653278793736
233,JPM,0.5603628561625299,2.3712135860277934,0.0177297821433533
234,K,0.5250044744746231,0.9822422820097784,0.3259805018274944
235,KDP,0.5540537341175115,2.1233744866191455,0.033722483404647896
236,KEY,0.5483570274190593,1.899592691360585,0.05748659209514306
237,KIM,0.5399782912044894,1.570453641143404,0.11630961148542207
238,KKR,0.5600375746088727,2.3584356611854145,0.01835214075877767
239,KLAC,0.5533203122680885,2.094563725097877,0.036209792692024845
240,KMB,0.5333709417824688,1.3108993769292863,0.18989176140545672
241,KMI,0.5413604455577792,1.624748341375675,0.10421619234370261
242,KMX,0.5597078699479864,2.345483984923355,0.019002394928041344
243,KO,0.5268562042081384,1.0549831524871562,0.2914330300429917
244,KR,0.5693261757064734,2.723316624712377,0.0064630083845684805
245,L,0.5237319126465957,0.9322526677417909,0.35120596264344317
246,LDOS,0.5756927781981178,2.97341370899178,0.0029450720279518006
247,LEN,0.5257695601080284,1.0122968812076816,0.3113961256214879
248,LH,0.5379709785633673,1.4916010601253997,0.13580376013022089
249,LHX,0.5612857751717355,2.407468300144355,0.016063556697979875
250,LII,0.5482825114891385,1.8966655073829422,0.05787209883557898
251,LIN,0.531938318134442,1.2546221085257,0.2096159737680221
252,LKQ,0.5486047333544496,1.909323239526755,0.05622040617119284
253,LLY,0.5618569905244593,2.429907158923324,0.01510269092177996
254,LMT,0.5692192896406618,2.7191178556758855,0.006545628104562162
255,LNT,0.51980415042935,0.7779597179989498,0.43659276094697796
256,LOW,0.560998031051852,2.3961649455693115,0.016567632831121726
257,LRCX,0.5673468076543021,2.6455617814952115,0.008155539268979828
258,LULU,0.5670044145722948,2.632111670293851,0.008485596681690577
259,LUV,0.560773720948703,2.3873534479384184,0.01697016724261613
260,LVS,0.5484836240560317,1.9045657440724377,0.05683654304093633
261,LYB,0.545554523751354,1.7895028912049622,0.07353386227833703
262,LYV,0.5593184859777464,2.3301879466125017,0.0197962197562358
263,MA,0.5588300020251848,2.3109989973395972,0.02083291027640599
264,MAA,0.5383831017713266,1.5077903561918309,0.1316081911382403
265,MAR,0.5608596430982689,2.3907286985700753,0.016814973060784277
266,MAS,0.5291761481038959,1.1461167209457217,0.2517468598735493
267,MCD,0.550060011541896,1.966490438511366,0.049241985731615534
268,MCHP,0.5418771207183039,1.6450447163003543,0.09996058994939805
269,MCK,0.5555499005262892,2.182147883721159,0.029098620199610403
270,MCO,0.5743850289297406,2.922041838450326,0.0034774482428339137
271,MDLZ,0.5280355462491186,1.1013108455077858,0.2707613925358183
272,MDT,0.5464272560946802,1.8237861395636694,0.06818441011980458
273,MET,0.5423992468721855,1.665555220746518,0.09580203635552409
274,META,0.569231959492571,2.7196155611671418,0.006535785310846309
275,MGM,0.5438615226954522,1.7229973054834258,0.084889012308075
276,MHK,0.5609229691827929,2.393216315649843,0.01670139116079028
277,MKC,0.5465582132413229,1.8289304846965515,0.06741002274043018
278,MKTX,0.5537168047963223,2.110139006479114,0.034846384330836866
279,MLM,0.5400327601240138,1.5725933252174116,0.11581301421984591
280,MMC,0.5500900800559415,1.9676716097406468,0.04910583443686645
281,MMM,0.5672141444442675,2.6403504176532975,0.008282034400626248
282,MNST,0.5531370832554814,2.0873660020001052,0.03685506274425454
283,MO,0.5634432579044591,2.492219961889452,0.012694739257905319
284,MOH,0.5464751283582958,1.8256666894431106,0.06790048366324197
285,MOS,0.54993974558485,1.961766071749857,0.04978972545455407
286,MPC,0.5592714568098689,2.328340515776718,0.019894029535332036
287,MPWR,0.5368762365380516,1.4485966807992359,0.14745024868583467
288,MRK,0.5308076980370372,1.2102083430739154,0.2261989574958274
289,MS,0.5552076743892024,2.1687043305604368,0.030105138403548004
290,MSCI,0.5685524322464489,2.692921923050645,0.007082885352822421
291,MSFT,0.5595895252579642,2.340835090642091,0.01924066363617416
292,MSI,0.5546119026714652,2.145300832431294,0.031928801993536426
293,MTB,0.5245453143327103,0.9642052500354409,0.3349430327672871
294,MTCH,0.559541373896481,2.3389435770558635,0.0193383538016918
295,MTD,0.5472671890361323,1.8567809401536326,0.06334232646466553
296,MU,0.561399683046173,2.411942904505265,0.015867766174835873
297,NCLH,0.5129209408983815,0.5075689347768632,0.6117556811890099
298,NDAQ,0.5521237376370582,2.047559090092609,0.04060322135730288
299,NDSN,0.531854997131324,1.2513490378468877,0.21080716169631053
300,NEE,0.5430606405555821,1.6915365242746376,0.09073437811388563
301,NEM,0.5410506371809939,1.6125782440873608,0.1068361682420984
302,NFLX,0.5830684024834898,3.263147853841058,0.001101820203068593
303,NI,0.5204191047104962,0.8021167582541959,0.42248542193338845
304,NKE,0.5686127433511847,2.695291103702946,0.007032715986073246
305,NOC,0.5571928661950588,2.2466879463165097,0.024659977127207577
306,NOW,0.5318583966423316,1.2514825796836977,0.21075846541355836
307,NRG,0.5533761434024411,2.0967569205945207,0.036015098881325036
308,NSC,0.5563964379310052,2.215402125199373,0.026732475600737438
309,NTAP,0.5660207217687551,2.593469599846577,0.009501293857958393
310,NTRS,0.5328484361168809,1.2903739642536094,0.19692084734683424
311,NUE,0.5350306210096872,1.3760959925670895,0.16879191608650412
312,NVDA,0.5842363925015838,3.309029609200548,0.0009361993573362426
313,NVR,0.5297314612827264,1.1679309000262763,0.2428346388060807
314,NXPI,0.560415453101088,2.3732797337090195,0.017630905455977786
315,O,0.5495538816374308,1.946608309300459,0.05158171166270331
316,ODFL,0.5505406416478106,1.9853708677927442,0.04710322469120265
317,OKE,0.5738494269173516,2.901001966429343,0.0037197154409789324
318,OMC,0.5322127614556805,1.265402972343063,0.20572691025759493
319,ON,0.5450126100520907,1.7682150793312499,0.07702495422124866
320,ORCL,0.5506459069616295,1.9895059693789392,0.04664538358704329
321,ORLY,0.5560133707142474,2.2003542257710835,0.027781772787623504
322,OXY,0.5411403475605933,1.6161023064733582,0.10607219565609882
323,PANW,0.5414920718329118,1.629918971655865,0.1031186234242536
324,PARA,0.5573804345569017,2.2540561305971414,0.024192637019949892
325,PAYX,0.5509235680204779,2.0004132344904417,0.045455660472768944
326,PCAR,0.5298992446384962,1.1745218766301588,0.24018605462410436
327,PCG,0.5599951232036151,2.356768057044521,0.018434757235907595
328,PEG,0.5122985578128755,0.483120071321959,0.6290104834124719
329,PEP,0.5401622779111478,1.5776811284793624,0.11463888385177379
330,PFE,0.5459027000572053,1.803180182825235,0.07135992169649019
331,PFG,0.5657463443988869,2.582691326774506,0.009803298872212318
332,PG,0.5526789775766929,2.069370392142698,0.03851134268677936
333,PGR,0.5494689374840084,1.9432714769592832,0.05198336588685204
334,PH,0.5530035107663347,2.082118919255522,0.037331608839616504
335,PHM,0.5365639528427779,1.4363293464150884,0.1509086472503467
336,PKG,0.5597500985718622,2.34714283761886,0.018918000840437044
337,PLD,0.538857194400515,1.5264139759943844,0.12690679919577286
338,PM,0.5412050819843847,1.618645246866446,0.1055236138347273
339,PNC,0.5465343768495209,1.8279941278096163,0.06755043295236574
340,PNR,0.5540418853467125,2.122909035378393,0.03376147517298733
341,PNW,0.5282589861227287,1.1100881582071376,0.2669610395336828
342,PODD,0.5433672136517407,1.7035795311324382,0.08845966819173467
343,POOL,0.5345952657592545,1.3589940800632314,0.1741484646230358
344,PPG,0.5512965312599337,2.015064222808577,0.043897920322131245
345,PPL,0.5231753922575709,0.9103910662330118,0.3626163075030182
346,PRU,0.5544627454551911,2.1394415401418296,0.03239992571511152
347,PSA,0.5294677276073853,1.1575707395928772,0.24703925581595643
348,PSX,0.541223386065421,1.6193642798677375,0.10536890765150142
349,PTC,0.5468021823999226,1.8385142423286578,0.06598666514017393
350,PWR,0.5518780878082707,2.0379093112640865,0.04155900323420414
351,QCOM,0.5579039787805286,2.274622340595684,0.022928594755173393
352,RCL,0.5684245450502,2.6878981737368637,0.007190331944485262
353,REG,0.5269280190378268,1.057804230061368,0.29014470391472846
354,REGN,0.5356952208093207,1.4022032408708995,0.1608545641557444
355,RF,0.5362853929440314,1.4253867724810174,0.1540454295407956
356,RJF,0.5455657667787501,1.7899445472332636,0.07346282643877178
357,RL,0.5393997678865627,1.5477277060483539,0.12168786856448843
358,RMD,0.5726349987584,2.853295997347839,0.004326829874474303
359,ROK,0.55513331326368,2.1657832277114224,0.0303277555968966
360,ROL,0.549048369151246,1.926750433922253,0.05401073928251954
361,ROP,0.5401419237990701,1.5768815648046386,0.11482277916319794
362,ROST,0.5520139241058534,2.043245322426918,0.04102815923697278
363,RSG,0.5532434302400591,2.0915435944914993,0.0364793627946125
364,RTX,0.5553638239907884,2.174838302348265,0.02964223569752411
365,RVTY,0.5560853475973867,2.2031816692359905,0.02758194676625947
366,SBAC,0.5388685863647528,1.526861482658073,0.12679545918175195
367,SBUX,0.5685838469920008,2.6941559778351585,0.007056713262061809
368,SCHW,0.5570285715019223,2.2402340136624854,0.02507573456186729
369,SHW,0.5662449025324618,2.602276016680073,0.009260728555495534
370,SJM,0.5360762218474493,1.417169975305542,0.15643323781212848
371,SLB,0.548402552736072,1.9013810469333878,0.05725212022412163
372,SMCI,0.576362759078375,2.999732340458904,0.0027021694690256837
373,SNA,0.5435113999278406,1.7092435516666273,0.08740584465843226
374,SNPS,0.5515802357783889,2.026208891092116,0.04274338290732649
375,SO,0.521870294923668,0.8591233707332037,0.3902724546851568
376,SPG,0.5344771558429847,1.3543544083195767,0.17562333560733956
377,SPGI,0.5822178146210305,3.2297344996064083,0.0012390522288794337
378,SRE,0.5299650480444187,1.1771068094853911,0.2391528775404259
379,STE,0.542546078742847,1.671323167273714,0.09465786281556965
380,STLD,0.5332626405894908,1.3066450179327374,0.19133329992005788
381,STT,0.556807353465256,2.231543980629503,0.025645117634857106
382,STX,0.5671913926372144,2.6394566661408474,0.008303903863556616
383,STZ,0.5701591468837588,2.7560379486840354,0.005850620863125489
384,SWK,0.5553859345849326,2.175706865311697,0.029577186528042976
385,SWKS,0.5545624882858925,2.1433597038985464,0.03208422614856432
386,SYK,0.5414041300759502,1.6264643854725176,0.10385090371608996
387,SYY,0.5544445270718256,2.1387258735730446,0.03245787588744631
388,T,0.5455920452100255,1.7909768339277798,0.07329701259844379
389,TAP,0.5459372244611012,1.8045363932627747,0.07114725925969467
390,TDG,0.5595571000293788,2.339561341395618,0.019306400844226967
391,TDY,0.5412837358023617,1.6217349780958277,0.10486010598879503
392,TECH,0.5183895721574268,0.7223913199786072,0.47005392199608087
393,TEL,0.5651668391804817,2.5599268200163015,0.010469420658538509
394,TER,0.5481248797584832,1.8904733136220553,0.05869468639230102
395,TFC,0.5375411232916383,1.4747152014177696,0.14028912743806177
396,TFX,0.556594592974506,2.223186182501495,0.026203248166465354
397,TGT,0.5749854207533435,2.9456268266297085,0.0032230098583365674
398,TJX,0.5340862302299285,1.338997810177348,0.18057138579502108
399,TMO,0.5431190144018523,1.6938296042603134,0.09029766685462115
400,TMUS,0.5345652783775726,1.3578160959290464,0.17452204620277323
401,TPL,0.5951163899593684,3.7364248556809723,0.0001866551946612116
402,TPR,0.5548255664769073,2.1536941151636833,0.03126416795622222
403,TRGP,0.5831261229856256,3.2654152687309077,0.0010930370162380854
404,TRMB,0.5602889981508361,2.3683122468285056,0.017869447580573183
405,TROW,0.541018135860672,1.6113015057550413,0.10711402274411475
406,TRV,0.5443984004467152,1.7440872919214945,0.08114386965364973
407,TSCO,0.5480347023941665,1.8869309068339435,0.0591696194285638
408,TSLA,0.5704200911408055,2.766288533345554,0.005669834422428188
409,TSN,0.5718544232475817,2.8226329145541906,0.004763107386354992
410,TT,0.5574628939766181,2.257295355987687,0.023989625361456657
411,TTWO,0.5476906822662262,1.8734168809395642,0.061010840731946736
412,TXN,0.5362170699368364,1.4227028629843728,0.15482231032860727
413,TXT,0.5478676361262438,1.8803680993485141,0.06005792807347832
414,TYL,0.5560790970020832,2.202936129222701,0.027599250707988743
415,UAL,0.5379658303779856,1.491398825706811,0.1358568162449647
416,UDR,0.51282343370293,0.5037385927206929,0.6144450847294771
417,UHS,0.5449900278585358,1.7673279906882693,0.077173314781672
418,ULTA,0.5610253157767854,2.3972367621559707,0.01651924581017772
419,UNH,0.5455187911687132,1.788099220291946,0.07376000139810968
420,UNP,0.5510502605246692,2.0053900531217104,0.04492136425779014
421,UPS,0.5504208438578255,1.9806648918789505,0.04762886641564368
422,URI,0.563261203349969,2.4850683746311724,0.012952655379431022
423,USB,0.5321300041264826,1.262152044275492,0.20689408097484652
424,V,0.5542820349015377,2.1323427488121443,0.03297868017613159
425,VLO,0.5564812872263217,2.218735231261777,0.026504742667373682
